,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,inception_utensil_both_bias,TEA_SPOON,778,908,"primary_concept_spoon,primary_concept_background,color_silver,color_yellow","primary_concept_knife,primary_concept_knife_handle,primary_concept_background,color_silver,color_bollywood,color_yellow",0.7207173030179513,-0.4570484387582142,0.1708288531519722,1.1777657417761656,0.43
1,inception_utensil_both_bias,TEA_SPOON,849,969,"primary_concept_spoon,primary_concept_photo,color_silver,color_green","primary_concept_spatula,primary_concept_background,color_black,color_gold,color_green,color_purple,color_blue",0.49004354784132,-0.4380878935404073,-0.073785349145149,0.9281314413817272,0.1
2,inception_utensil_both_bias,TEA_SPOON,688,878,"primary_concept_spoon,color_blue","primary_concept_spoon,color_gold",0.6422279382868493,0.5105118278779356,0.5498884498659791,0.13171611040891373,0.33
3,inception_utensil_both_bias,TEA_SPOON,736,908,"primary_concept_fork,primary_concept_background,color_gold,color_green","primary_concept_knife,primary_concept_knife_handle,primary_concept_background,color_silver,color_bollywood,color_yellow",-0.2272691844852801,-0.4570484387582142,0.153799095008845,0.2297792542729341,0.11
4,inception_utensil_both_bias,TEA_SPOON,734,778,"primary_concept_knife,primary_concept_photo,color_silver,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_yellow",-0.3264340955944005,0.7207173030179513,0.0139404471204899,1.047151398612352,0.14
5,inception_utensil_both_bias,TEA_SPOON,734,908,"primary_concept_knife,primary_concept_photo,color_silver,color_green","primary_concept_knife,primary_concept_knife_handle,primary_concept_background,color_silver,color_bollywood,color_yellow",-0.3264340955944005,-0.4570484387582142,-0.2526487464492515,0.1306143431638137,0.25
6,inception_utensil_both_bias,TEA_SPOON,736,778,"primary_concept_fork,primary_concept_background,color_gold,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_yellow",-0.2272691844852801,0.7207173030179513,0.153799095008845,0.9479864875032314,0.14
7,inception_utensil_both_bias,TEA_SPOON,742,860,"primary_concept_guitar,color_black","primary_concept_knife,primary_concept_background,color_yellow",-0.3138256914772626,-0.10970078753825913,0.0,0.20412490393900345,0.0
8,inception_utensil_both_bias,TEA_SPOON,878,907,"primary_concept_spoon,color_gold","primary_concept_guitar,primary_concept_background,color_black,color_yellow",0.5105118278779356,-0.1569372854457803,0.0,0.6674491133237159,0.0
9,inception_utensil_both_bias,TEA_SPOON,715,907,"primary_concept_spoon,color_gold","primary_concept_guitar,primary_concept_background,color_black,color_yellow",0.5105118278779356,-0.1569372854457803,0.0,0.6674491133237159,0.0
