,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,squeezenet_imageneta_bias,bees,1647,1757,"primary_concept_wood,primary_concept_ant,color_bisque,color_black","primary_concept_water_bottle,color_transplant",-0.677132214220672,1.1026119522931757,0.0,1.7797441665138476,0.0
1,squeezenet_imageneta_bias,bees,1543,1577,"primary_concept_fingers,primary_concept_wire,primary_concept_window_shades,primary_concept_ant_statue,color_skin,color_black,color_white,color_silver","primary_concept_can,color_blue,color_yellow,color_red",-1.4525816445751993,0.3317738304684722,0.0,1.7843554750436716,0.0
2,squeezenet_imageneta_bias,bees,1664,1759,"primary_concept_insect,color_brown","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.17722260989774002,0.06337904716040804,0.0,0.24060165705814807,0.0
3,squeezenet_imageneta_bias,bees,1536,1759,"primary_concept_basket,color_cornstalk,color_plum","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.5862618111229477,0.06337904716040804,-0.2274795991650762,0.6496408582833557,0.17
4,squeezenet_imageneta_bias,bees,1649,1763,"primary_concept_leaf,color_orange","primary_concept_bee,color_darkgoldenrod,color_blue",0.2286967812443611,0.8419290766005416,0.0,0.6132322953561805,0.0
5,squeezenet_imageneta_bias,bees,1536,1664,"primary_concept_basket,color_cornstalk,color_plum","primary_concept_insect,color_brown",-0.5862618111229477,-0.17722260989774002,0.0,0.4090392012252077,0.0
6,squeezenet_imageneta_bias,bees,1643,1766,"primary_concept_drinking_fountain,primary_concept_ground,color_silver,color_brown","primary_concept_insect,color_azure",0.701329357562695,-0.2604739042982246,0.0,0.9618032618609196,0.0
7,squeezenet_imageneta_bias,bees,1503,1759,"primary_concept_locust,color_white,color_blue","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.120668531731243,0.06337904716040804,0.0,0.18404757889165105,0.0
8,squeezenet_imageneta_bias,bees,1503,1536,"primary_concept_locust,color_white,color_blue","primary_concept_basket,color_cornstalk,color_plum",-0.120668531731243,-0.5862618111229477,0.0,0.4655932793917047,0.0
9,squeezenet_imageneta_bias,bees,1688,1759,"primary_concept_gravel_road,primary_concept_sweater,primary_concept_can,primary_concept_grass,color_gray,color_maroon,color_silver,color_green","primary_concept_cup,primary_concept_background,color_diagram,color_plum",-0.7527528435654957,0.06337904716040804,0.0,0.8161318907259036,0.0
