,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,inception_utensil_both_bias,TEA_SPOON,778,908,"primary_concept_spoon,primary_concept_background,color_silver,color_yellow","primary_concept_knife,primary_concept_knife_handle,primary_concept_background,color_silver,color_bollywood,color_yellow",0.6123379527871095,-0.27439762636948895,0.014618954954389606,0.8867355791565984,0.43
1,inception_utensil_both_bias,TEA_SPOON,849,969,"primary_concept_spoon,primary_concept_photo,color_silver,color_green","primary_concept_spatula,primary_concept_background,color_black,color_gold,color_green,color_purple,color_blue",0.8917180005627695,-0.4958684412019132,0.0437106848822299,1.3875864417646828,0.1
2,inception_utensil_both_bias,TEA_SPOON,688,878,"primary_concept_spoon,color_blue","primary_concept_spoon,color_gold",0.5542251133731171,0.5307688330653861,0.5977189978327198,0.023456280307730948,0.33
3,inception_utensil_both_bias,TEA_SPOON,736,908,"primary_concept_fork,primary_concept_background,color_gold,color_green","primary_concept_knife,primary_concept_knife_handle,primary_concept_background,color_silver,color_bollywood,color_yellow",-0.19732330693420258,-0.27439762636948895,0.0303071700457311,0.07707431943528636,0.11
4,inception_utensil_both_bias,TEA_SPOON,734,778,"primary_concept_knife,primary_concept_photo,color_silver,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_yellow",0.16455299793036435,0.6123379527871095,0.0294501666390202,0.4477849548567451,0.14
5,inception_utensil_both_bias,TEA_SPOON,734,908,"primary_concept_knife,primary_concept_photo,color_silver,color_green","primary_concept_knife,primary_concept_knife_handle,primary_concept_background,color_silver,color_bollywood,color_yellow",0.16455299793036435,-0.27439762636948895,-0.0999958381606652,0.4389506242998533,0.25
6,inception_utensil_both_bias,TEA_SPOON,736,778,"primary_concept_fork,primary_concept_background,color_gold,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_yellow",-0.19732330693420258,0.6123379527871095,0.0303071700457311,0.809661259721312,0.14
7,inception_utensil_both_bias,TEA_SPOON,742,860,"primary_concept_guitar,color_black","primary_concept_knife,primary_concept_background,color_yellow",-0.2004422042795695,-0.144277216484316,0.0,0.0561649877952535,0.0
8,inception_utensil_both_bias,TEA_SPOON,878,907,"primary_concept_spoon,color_gold","primary_concept_guitar,primary_concept_background,color_black,color_yellow",0.5307688330653861,-0.21527341596420008,0.0,0.7460422490295862,0.0
9,inception_utensil_both_bias,TEA_SPOON,715,907,"primary_concept_spoon,color_gold","primary_concept_guitar,primary_concept_background,color_black,color_yellow",0.5307688330653861,-0.21527341596420008,0.0,0.7460422490295862,0.0
