,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,inception_utensil_shape_bias,TEA_SPOON,483,539,"primary_concept_tablespoon,primary_concept_background,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.11457424783201597,0.0022577364536454023,0.022566043783051604,0.11231651137837056,0.33
1,inception_utensil_shape_bias,TEA_SPOON,496,614,"primary_concept_spatula,primary_concept_background,color_brown,color_silver,color_green","primary_concept_spatula,color_darkviolet",0.011149283749688502,-0.0732629696193442,-0.0108190613580137,0.0844122533690327,0.17
2,inception_utensil_shape_bias,TEA_SPOON,448,501,"primary_concept_spoon,color_aquamarine","primary_concept_fork,color_silver",-0.0184346532868533,0.0014132562593931995,0.0,0.0198479095462465,0.0
3,inception_utensil_shape_bias,TEA_SPOON,409,589,"primary_concept_spoon,primary_concept_background,color_silver,color_yellow","primary_concept_spoon,primary_concept_background,color_golden,color_yellow",-0.0944524714534995,-0.1795397025509936,-0.10906475626489909,0.08508723109749411,0.6
4,inception_utensil_shape_bias,TEA_SPOON,403,489,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_photo,color_silver,color_green",0.039953630832536606,0.0709795302396982,0.0709795302396982,0.0310258994071616,0.6
5,inception_utensil_shape_bias,TEA_SPOON,483,489,"primary_concept_tablespoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_photo,color_silver,color_green",0.11457424783201597,0.0709795302396982,0.0682042280016128,0.04359471759231777,0.33
6,inception_utensil_shape_bias,TEA_SPOON,403,539,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.039953630832536606,0.0022577364536454023,0.022566043783051604,0.037695894378891204,0.33
7,inception_utensil_shape_bias,TEA_SPOON,417,652,"primary_concept_shadow,primary_concept_background,primary_concept_spatula,color_green,color_silver","primary_concept_spoon,primary_concept_background,color_blue,color_green",0.013437577290982702,-0.0205228287607458,0.022566043783051604,0.0339604060517285,0.29
8,inception_utensil_shape_bias,TEA_SPOON,489,539,"primary_concept_spoon,primary_concept_photo,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.0709795302396982,0.0022577364536454023,0.0535919431902132,0.06872179378605281,0.14
9,inception_utensil_shape_bias,TEA_SPOON,501,634,"primary_concept_fork,color_silver","primary_concept_butter_knife,color_steel",0.0014132562593931995,-0.0681885221950012,0.0,0.0696017784543944,0.0
